cell_id,Rupornis magnirostris,Rupornis magnirostris gracilis,Rupornis magnirostris [magnirostris Group],Rupornis magnirostris [pucherani Group]
84c22e5ffffffff,26.0,0.0,0.0,0.0
84c22e7ffffffff,13.0,0.0,0.0,0.0
84c22e9ffffffff,20.0,0.0,0.0,0.0
84c22ebffffffff,7.0,0.0,0.0,0.0
84c22edffffffff,12.0,0.0,0.0,0.0
84c2893ffffffff,8.0,0.0,0.0,0.0
84c2c03ffffffff,6.0,0.0,0.0,0.0
84c2c05ffffffff,16.0,0.0,0.0,0.0
84c2c07ffffffff,11.0,0.0,0.0,0.0
84c2c0dffffffff,12.0,0.0,0.0,1.0
84c2c11ffffffff,23.0,0.0,0.0,0.0
84c2c13ffffffff,6.0,0.0,0.0,0.0
84c2c15ffffffff,41.0,0.0,0.0,0.0
84c2c17ffffffff,182.0,0.0,0.0,0.0
84c2c19ffffffff,116.0,0.0,0.0,0.0
84c2c1dffffffff,44.0,0.0,0.0,0.0
84c2c23ffffffff,25.0,0.0,0.0,0.0
84c2c29ffffffff,13.0,0.0,0.0,0.0
84c2c2bffffffff,2.0,0.0,0.0,0.0
84c2c31ffffffff,6.0,0.0,0.0,0.0
84c2c33ffffffff,6.0,0.0,0.0,0.0
84c2c35ffffffff,6.0,0.0,0.0,0.0
84c2c37ffffffff,2.0,0.0,0.0,0.0
84c2c39ffffffff,9.0,0.0,0.0,0.0
84c2c3bffffffff,13.0,0.0,0.0,0.0
84c2c41ffffffff,15.0,0.0,0.0,0.0
84c2c45ffffffff,4.0,0.0,0.0,0.0
84c2c47ffffffff,3.0,0.0,0.0,0.0
84c2c49ffffffff,62.0,0.0,0.0,3.0
84c2c4bffffffff,16.0,0.0,0.0,0.0
84c2c4dffffffff,21.0,0.0,0.0,0.0
84c2c53ffffffff,527.0,0.0,0.0,0.0
84c2c57ffffffff,37.0,0.0,0.0,0.0
84c2c59ffffffff,3.0,0.0,0.0,0.0
84c2c5bffffffff,358.0,0.0,0.0,0.0
84c2c5dffffffff,4.0,0.0,0.0,0.0
84c2c61ffffffff,4.0,0.0,0.0,0.0
84c2c63ffffffff,32.0,0.0,0.0,0.0
84c2c67ffffffff,3.0,0.0,0.0,0.0
84c2c69ffffffff,35.0,0.0,0.0,0.0
84c2c6bffffffff,3.0,0.0,0.0,0.0
84c2c6dffffffff,123.0,0.0,0.0,0.0
84c2c81ffffffff,2.0,0.0,0.0,0.0
84c2c85ffffffff,4.0,0.0,0.0,0.0
84c2c87ffffffff,13.0,0.0,0.0,0.0
84c2c89ffffffff,16.0,0.0,0.0,0.0
84c2c8bffffffff,4.0,0.0,0.0,0.0
84c2c8dffffffff,6.0,0.0,0.0,0.0
84c2c91ffffffff,19.0,0.0,0.0,0.0
84c2c95ffffffff,15.0,0.0,0.0,0.0
84c2c97ffffffff,86.0,0.0,0.0,0.0
84c2c99ffffffff,9.0,0.0,0.0,0.0
84c2ca1ffffffff,20.0,0.0,0.0,0.0
84c2ca3ffffffff,1.0,0.0,0.0,0.0
84c2ca5ffffffff,20.0,0.0,0.0,0.0
84c2ca7ffffffff,103.0,0.0,0.0,0.0
84c2ca9ffffffff,34.0,0.0,0.0,0.0
84c2cabffffffff,20.0,0.0,0.0,0.0
84c2cadffffffff,133.0,0.0,0.0,0.0
84c2cb1ffffffff,322.0,0.0,0.0,0.0
84c2cb3ffffffff,29.0,0.0,0.0,0.0
84c2cb5ffffffff,31.0,0.0,0.0,0.0
84c2cb9ffffffff,10.0,0.0,0.0,0.0
84c2cbbffffffff,8.0,0.0,0.0,0.0
84c2cbdffffffff,26.0,0.0,0.0,0.0
84c2cc1ffffffff,19.0,0.0,0.0,0.0
84c2cc3ffffffff,10.0,0.0,0.0,0.0
84c2cc5ffffffff,4.0,0.0,0.0,0.0
84c2cc7ffffffff,19.0,0.0,0.0,0.0
84c2ccbffffffff,7.0,0.0,0.0,0.0
84c2ccdffffffff,18.0,0.0,0.0,0.0
84c2cd1ffffffff,7.0,0.0,0.0,0.0
84c2cd3ffffffff,169.0,0.0,0.0,0.0
84c2cd5ffffffff,3.0,0.0,0.0,0.0
84c2cd7ffffffff,15.0,0.0,0.0,0.0
84c2cd9ffffffff,17.0,0.0,0.0,0.0
84c2cdbffffffff,237.0,0.0,0.0,0.0
84c2ce1ffffffff,405.0,0.0,0.0,0.0
84c2ce3ffffffff,8.0,0.0,0.0,0.0
84c2ce5ffffffff,24.0,0.0,0.0,0.0
84c2ce7ffffffff,35.0,0.0,0.0,0.0
84c2ce9ffffffff,22.0,0.0,0.0,0.0
84c2cebffffffff,2.0,0.0,0.0,0.0
84c2cedffffffff,33.0,0.0,0.0,0.0
84c2d01ffffffff,2.0,0.0,0.0,0.0
84c2d03ffffffff,17.0,0.0,0.0,0.0
84c2d05ffffffff,15.0,0.0,0.0,0.0
84c2d07ffffffff,3.0,0.0,0.0,0.0
84c2d09ffffffff,23.0,0.0,0.0,0.0
84c2d0dffffffff,16.0,0.0,0.0,0.0
84c2d17ffffffff,4.0,0.0,0.0,0.0
84c2d19ffffffff,1.0,0.0,0.0,0.0
84c2d1dffffffff,7.0,0.0,0.0,0.0
84c2d21ffffffff,2.0,0.0,0.0,0.0
84c2d23ffffffff,3.0,0.0,0.0,0.0
84c2d27ffffffff,8.0,0.0,0.0,0.0
84c2d2dffffffff,2.0,0.0,0.0,0.0
84c2d31ffffffff,3.0,0.0,0.0,0.0
84c2d33ffffffff,3.0,0.0,0.0,0.0
84c2d35ffffffff,2.0,0.0,0.0,0.0
84c2d37ffffffff,48.0,0.0,0.0,0.0
84c2d39ffffffff,2.0,0.0,0.0,0.0
84c2d43ffffffff,23.0,0.0,0.0,0.0
84c2d45ffffffff,45.0,0.0,0.0,0.0
84c2d47ffffffff,5.0,0.0,0.0,0.0
84c2d49ffffffff,23.0,0.0,0.0,0.0
84c2d4bffffffff,22.0,0.0,0.0,0.0
84c2d4dffffffff,22.0,0.0,0.0,0.0
84c2d55ffffffff,19.0,0.0,0.0,0.0
84c2d59ffffffff,3.0,0.0,0.0,0.0
84c2d5bffffffff,1.0,0.0,0.0,0.0
84c2d5dffffffff,12.0,0.0,0.0,0.0
84c2d61ffffffff,2.0,0.0,0.0,0.0
84c2d63ffffffff,21.0,0.0,0.0,0.0
84c2d67ffffffff,1.0,0.0,0.0,0.0
84c2d69ffffffff,6.0,0.0,0.0,0.0
84c2d6bffffffff,45.0,0.0,0.0,0.0
84c2d85ffffffff,83.0,0.0,0.0,0.0
84c2d8dffffffff,20.0,0.0,0.0,0.0
84c2d93ffffffff,233.0,0.0,0.0,20.0
84c2d97ffffffff,2.0,0.0,0.0,0.0
84c2d99ffffffff,1.0,0.0,0.0,0.0
84c2d9bffffffff,32.0,0.0,0.0,0.0
84c2dabffffffff,2.0,0.0,0.0,0.0
84c2db1ffffffff,7.0,0.0,0.0,0.0
84c2db3ffffffff,4.0,0.0,0.0,0.0
84c2db9ffffffff,2.0,0.0,0.0,0.0
84c2dbbffffffff,5.0,0.0,0.0,0.0
84c2dc3ffffffff,3.0,0.0,0.0,0.0
84c2dc7ffffffff,6.0,0.0,0.0,0.0
84c2dc9ffffffff,2.0,0.0,0.0,0.0
84c2dd5ffffffff,5.0,0.0,0.0,0.0
84c2ddbffffffff,4.0,0.0,0.0,0.0
84c2dddffffffff,2.0,0.0,0.0,0.0
84c2de1ffffffff,3.0,0.0,0.0,0.0
84c2de9ffffffff,1.0,0.0,0.0,0.0
84c2debffffffff,4.0,0.0,0.0,0.0
84c2dedffffffff,4.0,0.0,0.0,0.0
84c2e01ffffffff,13.0,0.0,0.0,0.0
84c2e03ffffffff,43.0,0.0,0.0,0.0
84c2e05ffffffff,5.0,0.0,0.0,0.0
84c2e07ffffffff,86.0,0.0,0.0,0.0
84c2e09ffffffff,2.0,0.0,0.0,0.0
84c2e0bffffffff,105.0,0.0,0.0,0.0
84c2e0dffffffff,23.0,0.0,0.0,0.0
84c2e11ffffffff,8.0,0.0,0.0,0.0
84c2e13ffffffff,2.0,0.0,0.0,0.0
84c2e17ffffffff,126.0,0.0,0.0,0.0
84c2e19ffffffff,3.0,0.0,0.0,0.0
84c2e1bffffffff,30.0,0.0,0.0,0.0
84c2e1dffffffff,40.0,0.0,0.0,0.0
84c2e21ffffffff,156.0,0.0,0.0,0.0
84c2e23ffffffff,488.0,0.0,0.0,0.0
84c2e29ffffffff,87.0,0.0,0.0,0.0
84c2e2bffffffff,68.0,0.0,0.0,0.0
84c2e2dffffffff,198.0,0.0,0.0,0.0
84c2e31ffffffff,2630.0,0.0,0.0,0.0
84c2e33ffffffff,726.0,0.0,0.0,0.0
84c2e35ffffffff,51.0,0.0,0.0,2.0
84c2e37ffffffff,26.0,0.0,0.0,0.0
84c2e39ffffffff,696.0,0.0,0.0,0.0
84c2e3bffffffff,270.0,0.0,0.0,0.0
84c2e3dffffffff,400.0,0.0,0.0,0.0
84c2e41ffffffff,7.0,0.0,0.0,0.0
84c2e43ffffffff,6.0,0.0,0.0,0.0
84c2e49ffffffff,4.0,0.0,0.0,0.0
84c2e51ffffffff,1.0,0.0,0.0,0.0
84c2e53ffffffff,11.0,0.0,0.0,0.0
84c2e55ffffffff,9.0,0.0,0.0,0.0
84c2e57ffffffff,5.0,0.0,0.0,0.0
84c2e5bffffffff,4.0,0.0,0.0,0.0
84c2e5dffffffff,17.0,0.0,0.0,0.0
84c2e61ffffffff,12.0,0.0,0.0,0.0
84c2e63ffffffff,24.0,0.0,0.0,0.0
84c2e67ffffffff,43.0,0.0,0.0,0.0
84c2e69ffffffff,12.0,0.0,0.0,0.0
84c2e6bffffffff,13.0,0.0,0.0,0.0
84c2e6dffffffff,3.0,0.0,0.0,0.0
84c2e85ffffffff,60.0,0.0,0.0,0.0
84c2e87ffffffff,50.0,0.0,0.0,0.0
84c2e8bffffffff,2.0,0.0,0.0,0.0
84c2e91ffffffff,6.0,0.0,0.0,0.0
84c2e97ffffffff,2.0,0.0,0.0,0.0
84c2e99ffffffff,56.0,0.0,0.0,0.0
84c2e9bffffffff,26.0,0.0,0.0,0.0
84c2ea1ffffffff,65.0,0.0,0.0,0.0
84c2ea3ffffffff,9.0,0.0,0.0,0.0
84c2ea5ffffffff,4.0,0.0,0.0,0.0
84c2ea7ffffffff,4.0,0.0,0.0,0.0
84c2ea9ffffffff,21.0,0.0,0.0,0.0
84c2eadffffffff,28.0,0.0,0.0,0.0
84c2eb1ffffffff,8.0,0.0,0.0,0.0
84c2eb5ffffffff,13.0,0.0,0.0,0.0
84c2eb7ffffffff,10.0,0.0,0.0,0.0
84c2eb9ffffffff,9.0,0.0,0.0,0.0
84c2ebbffffffff,57.0,0.0,0.0,0.0
84c2ec1ffffffff,3.0,0.0,0.0,0.0
84c2ec5ffffffff,11.0,0.0,0.0,0.0
84c2ec7ffffffff,6.0,0.0,0.0,0.0
84c2ec9ffffffff,2.0,0.0,0.0,0.0
84c2ecbffffffff,2.0,0.0,0.0,0.0
84c2ecdffffffff,55.0,0.0,0.0,0.0
84c2ed1ffffffff,2.0,0.0,0.0,0.0
84c2ed7ffffffff,2.0,0.0,0.0,0.0
84c2ed9ffffffff,2.0,0.0,0.0,0.0
84c2eddffffffff,3.0,0.0,0.0,0.0
84c2ee1ffffffff,48.0,0.0,0.0,0.0
84c2ee3ffffffff,38.0,0.0,0.0,0.0
84c2ee5ffffffff,81.0,0.0,0.0,0.0
84c2ee7ffffffff,20.0,0.0,0.0,0.0
84c2ee9ffffffff,4.0,0.0,0.0,0.0
84c2eedffffffff,16.0,0.0,0.0,0.0
84c2f07ffffffff,2.0,0.0,0.0,0.0
84c2f11ffffffff,619.0,0.0,0.0,1.0
84c2f13ffffffff,23.0,0.0,0.0,0.0
84c2f15ffffffff,368.0,0.0,0.0,0.0
84c2f17ffffffff,65.0,0.0,0.0,0.0
84c2f1dffffffff,8.0,0.0,0.0,0.0
84c2f23ffffffff,119.0,0.0,0.0,0.0
84c2f27ffffffff,208.0,0.0,0.0,5.0
84c2f2bffffffff,202.0,0.0,0.0,4.0
84c2f31ffffffff,61.0,0.0,0.0,0.0
84c2f33ffffffff,36.0,0.0,0.0,0.0
84c2f35ffffffff,22.0,0.0,0.0,0.0
84c2f37ffffffff,121.0,0.0,0.0,0.0
84c2f39ffffffff,433.0,0.0,0.0,0.0
84c2f3bffffffff,29.0,0.0,0.0,0.0
84c2f3dffffffff,499.0,0.0,0.0,1.0
84c3093ffffffff,1.0,0.0,0.0,0.0
84c3401ffffffff,6.0,0.0,0.0,0.0
84c3403ffffffff,10.0,0.0,0.0,0.0
84c340dffffffff,2.0,0.0,0.0,0.0
84c3415ffffffff,3.0,0.0,0.0,0.0
84c3417ffffffff,2.0,0.0,0.0,0.0
84c3427ffffffff,4.0,0.0,0.0,0.0
84c3439ffffffff,2.0,0.0,0.0,0.0
84c343bffffffff,4.0,0.0,0.0,0.0
84c3449ffffffff,3.0,0.0,0.0,0.0
84c3481ffffffff,2.0,0.0,0.0,0.0
84c3485ffffffff,1.0,0.0,0.0,0.0
84c3487ffffffff,4.0,0.0,0.0,0.0
84c348dffffffff,2.0,0.0,0.0,0.0
84c3491ffffffff,2.0,0.0,0.0,0.0
84c3493ffffffff,5.0,0.0,0.0,0.0
84c3497ffffffff,4.0,0.0,0.0,0.0
84c349bffffffff,26.0,0.0,0.0,0.0
84c349dffffffff,2.0,0.0,0.0,0.0
84c34a1ffffffff,2.0,0.0,0.0,0.0
84c34a3ffffffff,3.0,0.0,0.0,0.0
84c34adffffffff,2.0,0.0,0.0,0.0
84c34b3ffffffff,1.0,0.0,0.0,0.0
84c34b5ffffffff,2.0,0.0,0.0,0.0
84c34bbffffffff,20.0,0.0,0.0,0.0
84c34bdffffffff,11.0,0.0,0.0,0.0
84c34c1ffffffff,6.0,0.0,0.0,0.0
84c34c7ffffffff,4.0,0.0,0.0,0.0
84c34d3ffffffff,3.0,0.0,0.0,0.0
84c34dbffffffff,1.0,0.0,0.0,0.0
84c34e3ffffffff,6.0,0.0,0.0,0.0
84c34e5ffffffff,3.0,0.0,0.0,0.0
84c34e7ffffffff,1.0,0.0,0.0,0.0
84c34e9ffffffff,16.0,0.0,0.0,0.0
84c34ebffffffff,4.0,0.0,0.0,0.0
84c34edffffffff,2.0,0.0,0.0,0.0
84c3501ffffffff,16.0,0.0,0.0,0.0
84c3503ffffffff,3.0,0.0,0.0,0.0
84c3505ffffffff,6.0,0.0,0.0,0.0
84c350bffffffff,2.0,0.0,0.0,0.0
84c3511ffffffff,2.0,0.0,0.0,0.0
84c3515ffffffff,4.0,0.0,0.0,0.0
84c3519ffffffff,3.0,0.0,0.0,0.0
84c3521ffffffff,2.0,0.0,0.0,0.0
84c3527ffffffff,7.0,0.0,0.0,0.0
84c352dffffffff,2.0,0.0,0.0,0.0
84c3533ffffffff,5.0,0.0,0.0,0.0
84c3539ffffffff,19.0,0.0,0.0,0.0
84c353bffffffff,2.0,0.0,0.0,0.0
84c353dffffffff,18.0,0.0,0.0,0.0
84c3545ffffffff,5.0,0.0,0.0,0.0
84c3553ffffffff,1.0,0.0,0.0,0.0
84c3563ffffffff,2.0,0.0,0.0,0.0
84c3569ffffffff,2.0,0.0,0.0,0.0
84c3581ffffffff,3.0,0.0,0.0,0.0
84c3585ffffffff,5.0,0.0,0.0,0.0
84c358bffffffff,3.0,0.0,0.0,0.0
84c358dffffffff,2.0,0.0,0.0,0.0
84c3595ffffffff,2.0,0.0,0.0,0.0
84c35a5ffffffff,2.0,0.0,0.0,0.0
84c35adffffffff,14.0,0.0,0.0,0.0
84c35b1ffffffff,2.0,0.0,0.0,0.0
84c35b7ffffffff,2.0,0.0,0.0,0.0
84c35bbffffffff,4.0,0.0,0.0,0.0
84c35c5ffffffff,2.0,0.0,0.0,0.0
84c35c9ffffffff,2.0,0.0,0.0,0.0
84c35cdffffffff,1.0,0.0,0.0,0.0
84c35d1ffffffff,2.0,0.0,0.0,0.0
84c35edffffffff,4.0,0.0,0.0,0.0
84c36a3ffffffff,2.0,0.0,0.0,0.0
84c36b5ffffffff,2.0,0.0,0.0,0.0
84c371bffffffff,2.0,0.0,0.0,0.0
84c3735ffffffff,14.0,0.0,0.0,0.0
84c373bffffffff,2.0,0.0,0.0,0.0
84c3755ffffffff,2.0,0.0,0.0,0.0
84c375bffffffff,1.0,0.0,0.0,0.0
84ce935ffffffff,2.0,0.0,0.0,0.0
