cell_id,Phylloscopus collybita,Phylloscopus collybita [collybita Group],Phylloscopus collybita tristis
84425a5ffffffff,4.0,0.0,0.0
84425a7ffffffff,20.0,0.0,0.0
84425a9ffffffff,12.0,0.0,0.0
84425b3ffffffff,2.0,0.0,0.0
84425e1ffffffff,2.0,0.0,0.0
84425e7ffffffff,9.0,0.0,0.0
8442693ffffffff,2.0,0.0,0.0
8442695ffffffff,13.0,0.0,0.0
8442697ffffffff,10.0,0.0,0.0
8442699ffffffff,16.0,0.0,1.0
844269bffffffff,9.0,0.0,0.0
84426d1ffffffff,2.0,0.0,0.0
8442c01ffffffff,57.0,0.0,0.0
8442c05ffffffff,17.0,0.0,0.0
8442c07ffffffff,51.0,0.0,0.0
8442c09ffffffff,2.0,0.0,0.0
8442c0dffffffff,11.0,0.0,0.0
8442c11ffffffff,1.0,0.0,0.0
8442c13ffffffff,73.0,0.0,0.0
8442c1bffffffff,19.0,0.0,0.0
8442c1dffffffff,1.0,0.0,0.0
8442c21ffffffff,1.0,0.0,0.0
8442c23ffffffff,2.0,0.0,0.0
8442c25ffffffff,4.0,0.0,0.0
8442c27ffffffff,21.0,0.0,0.0
8442c2dffffffff,11.0,0.0,0.0
8442c31ffffffff,2.0,0.0,0.0
8442c33ffffffff,1.0,0.0,0.0
8442c39ffffffff,7.0,0.0,0.0
8442c41ffffffff,15.0,0.0,0.0
8442c43ffffffff,17.0,0.0,0.0
8442c47ffffffff,5.0,0.0,0.0
8442c49ffffffff,2.0,0.0,0.0
8442c4bffffffff,54.0,0.0,0.0
8442c4dffffffff,3.0,0.0,0.0
8442c51ffffffff,5.0,0.0,0.0
8442c53ffffffff,2.0,0.0,0.0
8442c59ffffffff,1.0,0.0,0.0
8442c5bffffffff,1.0,0.0,0.0
8442c5dffffffff,8.0,0.0,0.0
8442c67ffffffff,3.0,0.0,0.0
8442c69ffffffff,2.0,0.0,0.0
8442c81ffffffff,2.0,0.0,0.0
8442c83ffffffff,3.0,0.0,0.0
8442c85ffffffff,5.0,0.0,0.0
8442c8bffffffff,2.0,0.0,0.0
8442c91ffffffff,2.0,0.0,0.0
8442c93ffffffff,3.0,0.0,0.0
8442c95ffffffff,2.0,0.0,0.0
8442c99ffffffff,1.0,0.0,0.0
8442ca1ffffffff,1.0,0.0,0.0
8442ca5ffffffff,3.0,0.0,0.0
8442ca9ffffffff,12.0,0.0,0.0
8442cabffffffff,35.0,0.0,0.0
8442cb5ffffffff,3.0,0.0,0.0
8442cb9ffffffff,12.0,0.0,0.0
8442cbbffffffff,7.0,0.0,0.0
8442cbdffffffff,2.0,0.0,0.0
8442cc5ffffffff,161.0,0.0,0.0
8442cc7ffffffff,234.0,0.0,0.0
8442ccbffffffff,9.0,0.0,0.0
8442ccdffffffff,8.0,0.0,0.0
8442cd1ffffffff,11.0,0.0,0.0
8442cd3ffffffff,10.0,0.0,0.0
8442cdbffffffff,61.0,0.0,0.0
8442cddffffffff,14.0,0.0,0.0
8442ce1ffffffff,5.0,0.0,0.0
8442ce3ffffffff,82.0,0.0,0.0
8442ce5ffffffff,1.0,0.0,0.0
8442ce7ffffffff,26.0,0.0,0.0
8442ce9ffffffff,195.0,0.0,0.0
8442cebffffffff,74.0,0.0,0.0
8442d13ffffffff,2.0,0.0,0.0
8442d89ffffffff,6.0,0.0,0.0
8442d91ffffffff,3.0,0.0,0.0
8442d93ffffffff,6.0,0.0,0.0
8442d95ffffffff,18.0,0.0,0.0
8442d97ffffffff,5.0,0.0,0.0
8442d99ffffffff,2.0,0.0,0.0
8442d9dffffffff,13.0,0.0,0.0
8442db1ffffffff,2.0,0.0,0.0
8442db3ffffffff,3.0,0.0,0.0
8442db5ffffffff,119.0,0.0,6.0
8442db7ffffffff,4.0,0.0,1.0
8442dbbffffffff,10.0,0.0,0.0
8442dbdffffffff,2.0,0.0,2.0
8442dc1ffffffff,2.0,0.0,0.0
8442dc3ffffffff,25.0,0.0,0.0
8442dc9ffffffff,1.0,0.0,0.0
8442dcbffffffff,3.0,0.0,0.0
8442dcdffffffff,15.0,0.0,0.0
8442dd1ffffffff,18.0,0.0,0.0
8442dd3ffffffff,1.0,0.0,0.0
8442dd9ffffffff,27.0,0.0,0.0
8442dddffffffff,1.0,0.0,0.0
8442e09ffffffff,7.0,0.0,0.0
8442e0dffffffff,6.0,0.0,1.0
8442e23ffffffff,2.0,0.0,0.0
8442e27ffffffff,2.0,0.0,0.0
8442e41ffffffff,4.0,0.0,0.0
8442e45ffffffff,4.0,0.0,0.0
8442e47ffffffff,1.0,0.0,0.0
8442e6bffffffff,2.0,0.0,0.0
8442e87ffffffff,3.0,0.0,0.0
8442ea5ffffffff,3.0,0.0,0.0
8442eabffffffff,4.0,0.0,0.0
8442eb1ffffffff,6.0,0.0,0.0
8442eb3ffffffff,81.0,0.0,0.0
8442eb5ffffffff,15.0,0.0,0.0
8442eb7ffffffff,1.0,0.0,0.0
8442ebbffffffff,5.0,0.0,0.0
8442ee3ffffffff,1.0,0.0,0.0
84430adffffffff,3.0,0.0,0.0
84430ebffffffff,2.0,0.0,0.0
8443107ffffffff,2.0,0.0,0.0
8443131ffffffff,2.0,0.0,0.0
8443133ffffffff,1.0,0.0,0.0
8443139ffffffff,5.0,0.0,0.0
844313bffffffff,30.0,0.0,0.0
8443145ffffffff,1.0,0.0,0.0
844315dffffffff,2.0,0.0,0.0
8443163ffffffff,10.0,0.0,0.0
84431a9ffffffff,2.0,0.0,0.0
84431adffffffff,12.0,0.0,0.0
84431e3ffffffff,36.0,0.0,0.0
84431e9ffffffff,67.0,0.0,0.0
84431ebffffffff,8.0,0.0,0.0
84431edffffffff,3.0,0.0,0.0
8443241ffffffff,2.0,0.0,0.0
8443259ffffffff,7.0,0.0,0.0
844325dffffffff,4.0,0.0,0.0
84432e5ffffffff,2.0,0.0,0.0
8443319ffffffff,5.0,0.0,0.0
844333bffffffff,6.0,0.0,0.0
8443347ffffffff,4.0,0.0,0.0
8443501ffffffff,2.0,0.0,0.0
8443549ffffffff,2.0,0.0,0.0
8443601ffffffff,6.0,0.0,0.0
8443603ffffffff,16.0,0.0,0.0
8443609ffffffff,54.0,0.0,0.0
844360bffffffff,30.0,0.0,0.0
844361dffffffff,9.0,0.0,0.0
8443647ffffffff,5.0,0.0,0.0
8443655ffffffff,8.0,0.0,0.0
8443657ffffffff,1.0,0.0,0.0
844365dffffffff,5.0,0.0,0.0
8443707ffffffff,2.0,0.0,0.0
844376dffffffff,2.0,0.0,0.0
8443811ffffffff,5.0,0.0,0.0
8443813ffffffff,71.0,8.0,5.0
8443817ffffffff,2.0,0.0,0.0
84438bdffffffff,1.0,0.0,0.0
84438c1ffffffff,4.0,0.0,0.0
84438c3ffffffff,24.0,1.0,0.0
84438cdffffffff,7.0,0.0,0.0
8443929ffffffff,19.0,3.0,0.0
8443939ffffffff,5.0,0.0,0.0
8443961ffffffff,11.0,0.0,2.0
844396dffffffff,39.0,10.0,7.0
8443981ffffffff,4.0,0.0,0.0
8443983ffffffff,25.0,0.0,6.0
8443987ffffffff,1.0,0.0,0.0
844398dffffffff,11.0,5.0,2.0
844399bffffffff,2.0,0.0,0.0
84439e3ffffffff,5.0,5.0,0.0
8443a03ffffffff,271.0,2.0,0.0
8443a0dffffffff,4.0,0.0,0.0
8443a11ffffffff,4.0,0.0,0.0
8443a13ffffffff,168.0,7.0,0.0
8443a15ffffffff,9.0,0.0,0.0
8443a17ffffffff,16.0,0.0,0.0
8443a1dffffffff,1.0,0.0,0.0
8443a29ffffffff,2.0,0.0,0.0
8443a33ffffffff,13.0,0.0,0.0
8443a39ffffffff,16.0,2.0,0.0
8443a3bffffffff,3.0,3.0,0.0
8443a41ffffffff,1.0,0.0,0.0
8443a63ffffffff,19.0,0.0,0.0
8443a69ffffffff,36.0,3.0,0.0
8443a89ffffffff,6.0,2.0,0.0
8443a8dffffffff,27.0,2.0,2.0
8443a91ffffffff,10.0,0.0,0.0
8443a93ffffffff,12.0,0.0,0.0
8443aa9ffffffff,7.0,0.0,6.0
8443aadffffffff,1.0,0.0,0.0
8443ac1ffffffff,9.0,0.0,0.0
8443ac3ffffffff,55.0,4.0,0.0
8443ac5ffffffff,3.0,0.0,0.0
8443ac7ffffffff,36.0,5.0,0.0
8443ac9ffffffff,1.0,1.0,0.0
8443acbffffffff,26.0,1.0,0.0
8443acdffffffff,145.0,14.0,0.0
8443ad3ffffffff,11.0,0.0,0.0
8443addffffffff,6.0,0.0,0.0
8443ae1ffffffff,1.0,0.0,0.0
8443ae3ffffffff,31.0,8.0,6.0
8443ae5ffffffff,279.0,1.0,0.0
8443aebffffffff,2.0,0.0,0.0
8443aedffffffff,14.0,0.0,0.0
8443b53ffffffff,1.0,0.0,0.0
8452021ffffffff,13.0,0.0,0.0
8452025ffffffff,20.0,0.0,0.0
8452027ffffffff,2.0,0.0,0.0
845202dffffffff,31.0,0.0,0.0
8452065ffffffff,53.0,0.0,0.0
8452113ffffffff,10.0,0.0,0.0
845213bffffffff,3.0,0.0,0.0
8452151ffffffff,2.0,0.0,0.0
8452153ffffffff,17.0,0.0,0.0
8452157ffffffff,2.0,0.0,0.0
845215bffffffff,5.0,0.0,0.0
84521b9ffffffff,1.0,0.0,0.0
84521c1ffffffff,3.0,0.0,0.0
84521c5ffffffff,2.0,1.0,0.0
84521e9ffffffff,2.0,0.0,0.0
84522b3ffffffff,1.0,0.0,0.0
8452303ffffffff,8.0,0.0,0.0
845233bffffffff,4.0,0.0,0.0
8452345ffffffff,6.0,0.0,0.0
84524d3ffffffff,9.0,0.0,3.0
84524ddffffffff,47.0,8.0,9.0
8452697ffffffff,7.0,3.0,0.0
845269bffffffff,64.0,24.0,3.0
84526b5ffffffff,2.0,2.0,0.0
84526bbffffffff,5.0,5.0,0.0
845280dffffffff,8.0,0.0,0.0
8452831ffffffff,2.0,0.0,0.0
8452867ffffffff,4.0,0.0,0.0
8452893ffffffff,2.0,0.0,0.0
8452897ffffffff,2.0,0.0,0.0
845291bffffffff,2.0,0.0,0.0
8452983ffffffff,1.0,0.0,0.0
8452997ffffffff,8.0,0.0,0.0
84529b5ffffffff,51.0,0.0,0.0
84529b7ffffffff,4.0,0.0,0.0
84529b9ffffffff,57.0,0.0,0.0
8452d41ffffffff,2.0,0.0,0.0
8452d45ffffffff,10.0,0.0,0.0
8452d69ffffffff,2.0,0.0,0.0
84530cbffffffff,2.0,0.0,0.0
845312bffffffff,1.0,0.0,0.0
845313bffffffff,2.0,0.0,0.0
845313dffffffff,2.0,0.0,0.0
8453161ffffffff,1.0,0.0,0.0
8453323ffffffff,1.0,0.0,0.0
8453365ffffffff,2.0,0.0,0.0
8453369ffffffff,2.0,0.0,0.0
8453441ffffffff,3.0,0.0,0.0
8453451ffffffff,15.0,0.0,0.0
84534d1ffffffff,1.0,0.0,0.0
84534d3ffffffff,1.0,0.0,0.0
84534d5ffffffff,64.0,1.0,0.0
84534d9ffffffff,8.0,0.0,0.0
84534dbffffffff,16.0,1.0,0.0
84534ddffffffff,1.0,0.0,0.0
8453549ffffffff,1.0,0.0,0.0
8453551ffffffff,8.0,0.0,0.0
845355dffffffff,6.0,0.0,0.0
8453631ffffffff,10.0,0.0,0.0
8453639ffffffff,1.0,0.0,0.0
845363dffffffff,1.0,0.0,0.0
8453645ffffffff,97.0,8.0,0.0
8453669ffffffff,3.0,0.0,0.0
8453685ffffffff,11.0,0.0,0.0
84536a3ffffffff,49.0,0.0,0.0
84536a9ffffffff,4.0,0.0,0.0
84536bdffffffff,7.0,0.0,0.0
84536e5ffffffff,26.0,0.0,0.0
84536e7ffffffff,5.0,0.0,0.0
845372bffffffff,2.0,0.0,0.0
8453735ffffffff,3.0,0.0,0.0
845373dffffffff,7.0,0.0,0.0
8453765ffffffff,2.0,0.0,0.0
8453a43ffffffff,10.0,0.0,0.0
8453a45ffffffff,2.0,0.0,0.0
8453a49ffffffff,2.0,0.0,0.0
8453a4bffffffff,7.0,0.0,0.0
8453a95ffffffff,6.0,0.0,0.0
8453ad7ffffffff,3.0,0.0,0.0
845402dffffffff,21.0,8.0,0.0
8454101ffffffff,2.0,0.0,0.0
8454103ffffffff,84.0,22.0,0.0
8454107ffffffff,4.0,0.0,0.0
8454115ffffffff,1.0,1.0,0.0
845411dffffffff,25.0,6.0,0.0
8454139ffffffff,45.0,20.0,0.0
8454149ffffffff,1.0,0.0,0.0
8454153ffffffff,12.0,6.0,0.0
8454157ffffffff,19.0,6.0,0.0
8454195ffffffff,1.0,0.0,0.0
84541a3ffffffff,17.0,0.0,0.0
84541a5ffffffff,21.0,7.0,0.0
84541adffffffff,10.0,0.0,0.0
84541b5ffffffff,1.0,0.0,0.0
84541b9ffffffff,15.0,0.0,0.0
84541e7ffffffff,1.0,0.0,0.0
84541edffffffff,7.0,0.0,0.0
8454443ffffffff,4.0,0.0,0.0
8454447ffffffff,4.0,0.0,0.0
8454a93ffffffff,56.0,4.0,0.0
8454a9bffffffff,55.0,4.0,0.0
8454ac3ffffffff,5.0,0.0,0.0
8454ad1ffffffff,2.0,0.0,0.0
8454ad3ffffffff,7.0,0.0,0.0
8454ad5ffffffff,32.0,4.0,0.0
8454ad7ffffffff,5.0,0.0,0.0
8454addffffffff,4.0,2.0,0.0
8454e41ffffffff,2.0,0.0,0.0
8454e49ffffffff,7.0,0.0,0.0
8454e4bffffffff,2.0,2.0,0.0
8454e4dffffffff,24.0,7.0,0.0
8454e51ffffffff,3.0,0.0,0.0
8454e59ffffffff,4.0,4.0,0.0
8454e5bffffffff,1.0,1.0,0.0
8454f45ffffffff,2.0,0.0,0.0
8454f49ffffffff,1.0,0.0,0.0
8454f4dffffffff,24.0,0.0,0.0
84550a7ffffffff,3.0,0.0,0.0
84550adffffffff,2.0,0.0,0.0
8455121ffffffff,24.0,5.0,0.0
8455123ffffffff,23.0,0.0,0.0
845512bffffffff,12.0,0.0,0.0
8455133ffffffff,3.0,0.0,0.0
8455135ffffffff,1.0,0.0,0.0
8455137ffffffff,11.0,0.0,0.0
845513dffffffff,6.0,0.0,0.0
8455183ffffffff,2.0,0.0,0.0
84551edffffffff,22.0,4.0,0.0
8455245ffffffff,1.0,0.0,0.0
845530dffffffff,9.0,5.0,0.0
845534bffffffff,9.0,6.0,0.0
845536dffffffff,20.0,0.0,0.0
8458c8bffffffff,1.0,0.0,0.0
8458cd9ffffffff,2.0,0.0,0.0
8459657ffffffff,1.0,0.0,0.0
8459741ffffffff,1.0,0.0,0.0
845974dffffffff,2.0,0.0,0.0
84598d7ffffffff,2.0,0.0,0.0
84599e5ffffffff,3.0,0.0,0.0
8460805ffffffff,5.0,0.0,0.0
8460825ffffffff,4.0,0.0,0.0
8460827ffffffff,1.0,0.0,0.0
8460881ffffffff,11.0,0.0,0.0
8460885ffffffff,73.0,0.0,0.0
8460887ffffffff,23.0,0.0,0.0
8460889ffffffff,2.0,0.0,0.0
846088dffffffff,11.0,0.0,0.0
84608a9ffffffff,1.0,0.0,0.0
84608abffffffff,6.0,0.0,0.0
84608b1ffffffff,22.0,0.0,13.0
84608b5ffffffff,236.0,0.0,15.0
84608bdffffffff,83.0,0.0,4.0
84608c1ffffffff,4.0,0.0,0.0
84608ddffffffff,11.0,0.0,0.0
84608e3ffffffff,12.0,0.0,0.0
84608e5ffffffff,21.0,0.0,0.0
84608e9ffffffff,30.0,0.0,0.0
84608ebffffffff,10.0,0.0,0.0
8460901ffffffff,29.0,0.0,0.0
8460905ffffffff,4.0,0.0,2.0
8460911ffffffff,2.0,0.0,0.0
8460913ffffffff,10.0,0.0,0.0
8460915ffffffff,12.0,0.0,0.0
8460919ffffffff,3.0,0.0,0.0
8460925ffffffff,82.0,0.0,0.0
8460927ffffffff,16.0,0.0,0.0
8460931ffffffff,10.0,0.0,0.0
846093bffffffff,4.0,0.0,0.0
846094dffffffff,3.0,0.0,0.0
8460961ffffffff,107.0,0.0,0.0
8460965ffffffff,21.0,0.0,0.0
8460969ffffffff,11.0,0.0,0.0
846096bffffffff,6.0,0.0,0.0
8460983ffffffff,9.0,0.0,0.0
8460985ffffffff,7.0,0.0,2.0
8460987ffffffff,22.0,0.0,0.0
8460997ffffffff,3.0,0.0,0.0
8460999ffffffff,38.0,0.0,0.0
846099bffffffff,15.0,0.0,0.0
84609a5ffffffff,4.0,0.0,0.0
84609a9ffffffff,2.0,0.0,0.0
84609b3ffffffff,1.0,0.0,0.0
84609b5ffffffff,3.0,0.0,0.0
84609b7ffffffff,7.0,0.0,0.0
84609c7ffffffff,6.0,0.0,0.0
84609dbffffffff,4.0,0.0,0.0
84609ddffffffff,1.0,0.0,0.0
84609e1ffffffff,118.0,0.0,6.0
84609e3ffffffff,15.0,0.0,2.0
84609e5ffffffff,3.0,0.0,0.0
84609e9ffffffff,4.0,0.0,0.0
84609ebffffffff,7.0,0.0,0.0
8460a97ffffffff,3.0,0.0,0.0
8460aa3ffffffff,3.0,0.0,0.0
8460ab1ffffffff,3.0,0.0,0.0
8460ab5ffffffff,5.0,0.0,0.0
8460b61ffffffff,1.0,0.0,0.0
8460b6dffffffff,2.0,0.0,0.0
8463265ffffffff,4.0,0.0,0.0
846326bffffffff,23.0,0.0,5.0
846330bffffffff,29.0,7.0,4.0
8463321ffffffff,41.0,5.0,7.0
8463323ffffffff,2.0,0.0,2.0
8463325ffffffff,7.0,0.0,3.0
846332dffffffff,28.0,0.0,3.0
8463367ffffffff,4.0,2.0,0.0
846336dffffffff,6.0,0.0,0.0
8475201ffffffff,8.0,0.0,0.0
8475207ffffffff,8.0,0.0,0.0
847a40bffffffff,1.0,0.0,0.0
847a455ffffffff,4.0,0.0,0.0
847a457ffffffff,3.0,0.0,0.0
847a45bffffffff,10.0,0.0,0.0
847a48bffffffff,6.0,0.0,0.0
847a5adffffffff,5.0,0.0,0.0
847a643ffffffff,2.0,0.0,0.0
847a6adffffffff,3.0,0.0,0.0
847a6e5ffffffff,4.0,0.0,0.0
847ac15ffffffff,2.0,0.0,0.0
847ac81ffffffff,32.0,0.0,0.0
847ac87ffffffff,23.0,0.0,0.0
847ac8bffffffff,10.0,0.0,0.0
847aca3ffffffff,27.0,0.0,0.0
847acabffffffff,3.0,0.0,0.0
847acb5ffffffff,32.0,0.0,0.0
847acc3ffffffff,2.0,0.0,0.0
847acc5ffffffff,71.0,0.0,0.0
847accdffffffff,47.0,0.0,0.0
847acd5ffffffff,54.0,0.0,0.0
847acd7ffffffff,2.0,0.0,0.0
847ace9ffffffff,15.0,0.0,0.0
847ad91ffffffff,2.0,0.0,0.0
847ad93ffffffff,10.0,0.0,0.0
847ad95ffffffff,4.0,0.0,0.0
847ad99ffffffff,31.0,0.0,0.0
847ae85ffffffff,13.0,0.0,0.0
847ae91ffffffff,7.0,0.0,0.0
847ae9bffffffff,6.0,0.0,0.0
847aea3ffffffff,4.0,0.0,0.0
847aed3ffffffff,8.0,0.0,0.0
