cell_id,Sialia sialis,Sialia sialis sialis/bermudensis,Sialia sialis [guatemalae Group]
8449ab9ffffffff,3.0,0.0,0.0
8449abbffffffff,31.0,0.0,0.0
8449abdffffffff,7.0,0.0,0.0
8449ae1ffffffff,1.0,0.0,0.0
8449b19ffffffff,3.0,0.0,0.0
8449b1dffffffff,5.0,0.0,0.0
8449b29ffffffff,1.0,0.0,0.0
8449b2dffffffff,51.0,0.0,0.0
8449b33ffffffff,47.0,0.0,0.0
8449b67ffffffff,4.0,0.0,0.0
846790dffffffff,6.0,0.0,0.0
8467921ffffffff,3.0,0.0,0.0
8467949ffffffff,7.0,0.0,0.0
846794bffffffff,10.0,0.0,0.0
8467b25ffffffff,1.0,0.0,0.0
8467b27ffffffff,12.0,0.0,0.0
846d05bffffffff,5.0,0.0,0.0
846d207ffffffff,40.0,0.0,5.0
846d211ffffffff,5.0,0.0,1.0
846d215ffffffff,4.0,0.0,0.0
846d217ffffffff,11.0,0.0,0.0
846d239ffffffff,3.0,0.0,0.0
846d23bffffffff,277.0,0.0,38.0
846d281ffffffff,88.0,0.0,0.0
846d283ffffffff,787.0,0.0,22.0
846d285ffffffff,28.0,0.0,0.0
846d287ffffffff,205.0,0.0,0.0
846d289ffffffff,21.0,0.0,0.0
846d28bffffffff,5.0,0.0,0.0
846d28dffffffff,536.0,0.0,49.0
846d291ffffffff,244.0,0.0,0.0
846d293ffffffff,2.0,0.0,0.0
846d295ffffffff,367.0,0.0,21.0
846d297ffffffff,57.0,0.0,0.0
846d299ffffffff,68.0,0.0,0.0
846d29bffffffff,33.0,0.0,11.0
846d29dffffffff,4.0,0.0,0.0
846d2a9ffffffff,66.0,0.0,7.0
846d2abffffffff,72.0,0.0,0.0
846d2b9ffffffff,210.0,0.0,0.0
846d2c5ffffffff,4.0,0.0,0.0
846d2c7ffffffff,12.0,0.0,0.0
846d2d1ffffffff,7.0,0.0,0.0
846d2d3ffffffff,299.0,0.0,0.0
846d2d7ffffffff,383.0,0.0,0.0
846d2e3ffffffff,47.0,0.0,0.0
846d2e9ffffffff,43.0,0.0,14.0
846d2ebffffffff,98.0,0.0,8.0
846d2edffffffff,1.0,0.0,0.0
846d305ffffffff,75.0,0.0,15.0
846d307ffffffff,10.0,0.0,2.0
846d325ffffffff,4.0,0.0,0.0
846d32bffffffff,16.0,0.0,0.0
846d335ffffffff,5.0,0.0,2.0
846d337ffffffff,5.0,0.0,0.0
846d363ffffffff,8.0,0.0,0.0
846d36dffffffff,27.0,0.0,0.0
846d609ffffffff,149.0,0.0,0.0
846d641ffffffff,40.0,0.0,0.0
846d643ffffffff,15.0,0.0,0.0
846d645ffffffff,1057.0,0.0,0.0
846d647ffffffff,6.0,0.0,0.0
846d64bffffffff,14.0,0.0,0.0
846d64dffffffff,9.0,0.0,0.0
846d651ffffffff,182.0,0.0,0.0
846d653ffffffff,4.0,0.0,0.0
846d655ffffffff,100.0,0.0,0.0
846d657ffffffff,137.0,0.0,0.0
846d65dffffffff,4.0,0.0,0.0
846d669ffffffff,2.0,0.0,0.0
846d66dffffffff,307.0,0.0,0.0
846d741ffffffff,54.0,0.0,0.0
846d749ffffffff,6.0,0.0,0.0
