cell_id,Piaya cayana,Piaya cayana mexicana,Piaya cayana thermophila,Piaya cayana nigricrissa,Piaya cayana [cayana Group]
84a90cbffffffff,2.0,0.0,0.0,0.0,0.0
84a90cdffffffff,4.0,0.0,0.0,0.0,0.0
84a90d5ffffffff,2.0,0.0,0.0,0.0,0.0
84a90d9ffffffff,10.0,0.0,0.0,0.0,0.0
84a90dbffffffff,8.0,0.0,0.0,0.0,0.0
84a90e1ffffffff,32.0,0.0,0.0,0.0,0.0
84a90e3ffffffff,2.0,0.0,0.0,0.0,0.0
84a90e5ffffffff,26.0,0.0,0.0,0.0,2.0
84a90e7ffffffff,2.0,0.0,0.0,0.0,1.0
84a90e9ffffffff,59.0,0.0,0.0,0.0,0.0
84a90ebffffffff,8.0,0.0,0.0,0.0,0.0
84a90edffffffff,3.0,0.0,0.0,0.0,0.0
84a9181ffffffff,8.0,0.0,0.0,0.0,0.0
84a9187ffffffff,2.0,0.0,0.0,0.0,0.0
84a918bffffffff,17.0,0.0,0.0,0.0,0.0
84a9191ffffffff,4.0,0.0,0.0,0.0,0.0
84a9195ffffffff,15.0,0.0,0.0,0.0,0.0
84a919dffffffff,9.0,0.0,0.0,0.0,0.0
84a91b1ffffffff,60.0,0.0,0.0,0.0,0.0
84a91b3ffffffff,3.0,0.0,0.0,0.0,0.0
84a91b5ffffffff,110.0,0.0,0.0,0.0,1.0
84a91b7ffffffff,68.0,0.0,0.0,0.0,0.0
84a91b9ffffffff,2.0,0.0,0.0,0.0,0.0
84a91bbffffffff,4.0,0.0,0.0,0.0,0.0
84a91bdffffffff,7.0,0.0,0.0,0.0,0.0
84a91d1ffffffff,5.0,0.0,0.0,0.0,0.0
84a91d5ffffffff,8.0,0.0,0.0,0.0,0.0
84a91d7ffffffff,4.0,0.0,0.0,0.0,0.0
84a91d9ffffffff,22.0,0.0,0.0,0.0,2.0
84a91ddffffffff,6.0,0.0,0.0,0.0,0.0
84a921bffffffff,2.0,0.0,0.0,0.0,0.0
84a9295ffffffff,2.0,0.0,0.0,0.0,0.0
84a92a5ffffffff,5.0,0.0,0.0,0.0,0.0
84a92abffffffff,2.0,0.0,0.0,0.0,0.0
84a92bdffffffff,2.0,0.0,0.0,0.0,0.0
84a92c5ffffffff,4.0,0.0,0.0,0.0,0.0
84a92c7ffffffff,2.0,0.0,0.0,0.0,0.0
84a92cbffffffff,362.0,0.0,0.0,0.0,4.0
84a92d9ffffffff,1.0,0.0,0.0,0.0,0.0
84a92ddffffffff,6.0,0.0,0.0,0.0,0.0
84a92e1ffffffff,8.0,0.0,0.0,0.0,0.0
84a92e9ffffffff,5.0,0.0,0.0,0.0,0.0
84a92ebffffffff,22.0,0.0,0.0,0.0,0.0
84a9405ffffffff,1.0,0.0,0.0,0.0,0.0
84a940dffffffff,14.0,0.0,0.0,0.0,0.0
84a9411ffffffff,38.0,0.0,0.0,0.0,0.0
84a9413ffffffff,37.0,0.0,0.0,0.0,0.0
84a9417ffffffff,5.0,0.0,0.0,0.0,0.0
84a9419ffffffff,6.0,0.0,0.0,0.0,0.0
84a941bffffffff,110.0,0.0,0.0,0.0,0.0
84a9425ffffffff,131.0,0.0,0.0,0.0,0.0
84a9427ffffffff,21.0,0.0,0.0,0.0,0.0
84a9429ffffffff,13.0,0.0,0.0,0.0,0.0
84a942dffffffff,25.0,0.0,0.0,0.0,0.0
84a9431ffffffff,2.0,0.0,0.0,0.0,0.0
84a9433ffffffff,9.0,0.0,0.0,0.0,0.0
84a9435ffffffff,4.0,0.0,0.0,0.0,0.0
84a9437ffffffff,36.0,0.0,0.0,0.0,0.0
84a943dffffffff,226.0,0.0,0.0,0.0,0.0
84a9441ffffffff,73.0,0.0,0.0,0.0,0.0
84a9443ffffffff,4.0,0.0,0.0,0.0,0.0
84a9445ffffffff,13.0,0.0,0.0,0.0,0.0
84a9447ffffffff,56.0,0.0,0.0,0.0,0.0
84a9449ffffffff,1.0,0.0,0.0,0.0,0.0
84a944bffffffff,11.0,0.0,0.0,0.0,0.0
84a944dffffffff,10.0,0.0,0.0,0.0,0.0
84a9453ffffffff,21.0,0.0,0.0,0.0,0.0
84a9457ffffffff,2.0,0.0,0.0,0.0,0.0
84a945bffffffff,23.0,0.0,0.0,0.0,0.0
84a9461ffffffff,66.0,0.0,0.0,0.0,0.0
84a9463ffffffff,10.0,0.0,0.0,0.0,0.0
84a9465ffffffff,206.0,0.0,0.0,0.0,0.0
84a9467ffffffff,23.0,0.0,0.0,0.0,0.0
84a946bffffffff,145.0,0.0,0.0,0.0,0.0
84a946dffffffff,6.0,0.0,0.0,0.0,0.0
84a9483ffffffff,2.0,0.0,0.0,0.0,0.0
84a94c1ffffffff,5.0,0.0,0.0,0.0,0.0
84a94c3ffffffff,2.0,0.0,0.0,0.0,0.0
84a94c5ffffffff,8.0,0.0,0.0,0.0,0.0
84a94c7ffffffff,31.0,0.0,0.0,0.0,0.0
84a94cbffffffff,2.0,0.0,0.0,0.0,0.0
84a94ddffffffff,3.0,0.0,0.0,0.0,0.0
84a94e3ffffffff,5.0,0.0,0.0,0.0,0.0
84a94e5ffffffff,149.0,0.0,0.0,0.0,0.0
84a94e7ffffffff,21.0,0.0,0.0,0.0,0.0
84a94e9ffffffff,6.0,0.0,0.0,0.0,0.0
84a94edffffffff,9.0,0.0,0.0,0.0,0.0
84a9501ffffffff,88.0,0.0,0.0,0.0,0.0
84a9503ffffffff,11.0,0.0,0.0,0.0,0.0
84a9507ffffffff,143.0,0.0,0.0,0.0,0.0
84a9509ffffffff,65.0,0.0,0.0,0.0,0.0
84a950bffffffff,115.0,0.0,0.0,0.0,0.0
84a950dffffffff,84.0,0.0,0.0,0.0,0.0
84a9511ffffffff,4.0,0.0,0.0,0.0,0.0
84a9515ffffffff,38.0,0.0,0.0,0.0,0.0
84a9517ffffffff,7.0,0.0,0.0,0.0,0.0
84a951bffffffff,7.0,0.0,0.0,0.0,0.0
84a951dffffffff,25.0,0.0,0.0,0.0,0.0
84a9521ffffffff,5.0,0.0,0.0,0.0,0.0
84a9523ffffffff,1.0,0.0,0.0,0.0,0.0
84a9525ffffffff,4.0,0.0,0.0,0.0,3.0
84a9527ffffffff,108.0,0.0,0.0,0.0,0.0
84a952dffffffff,2.0,0.0,0.0,0.0,0.0
84a9531ffffffff,327.0,0.0,0.0,0.0,0.0
84a9533ffffffff,306.0,0.0,0.0,0.0,0.0
84a9539ffffffff,15.0,0.0,0.0,0.0,0.0
84a953bffffffff,1682.0,0.0,0.0,0.0,0.0
84a953dffffffff,10.0,0.0,0.0,0.0,0.0
84a9545ffffffff,2.0,0.0,0.0,0.0,0.0
84a9547ffffffff,2.0,0.0,0.0,0.0,0.0
84a9549ffffffff,2.0,0.0,0.0,0.0,0.0
84a954bffffffff,1.0,0.0,0.0,0.0,0.0
84a9551ffffffff,57.0,0.0,0.0,0.0,0.0
84a9553ffffffff,10.0,0.0,0.0,0.0,0.0
84a9555ffffffff,19.0,0.0,0.0,0.0,0.0
84a9557ffffffff,48.0,0.0,0.0,0.0,0.0
84a9559ffffffff,25.0,0.0,0.0,0.0,0.0
84a955bffffffff,83.0,0.0,0.0,0.0,0.0
84a955dffffffff,7.0,0.0,0.0,0.0,0.0
84a9565ffffffff,4.0,0.0,0.0,0.0,0.0
84a9567ffffffff,1.0,0.0,0.0,0.0,0.0
84a956bffffffff,2.0,0.0,0.0,0.0,0.0
84a9587ffffffff,2.0,0.0,0.0,0.0,0.0
84a9595ffffffff,4.0,0.0,0.0,0.0,0.0
84a9599ffffffff,7.0,0.0,0.0,0.0,0.0
84a959dffffffff,2.0,0.0,0.0,0.0,0.0
84a95a5ffffffff,44.0,0.0,0.0,0.0,0.0
84a95a9ffffffff,3.0,0.0,0.0,0.0,0.0
84a95abffffffff,207.0,0.0,0.0,0.0,0.0
84a95adffffffff,8.0,0.0,0.0,0.0,0.0
84a95b3ffffffff,6.0,0.0,0.0,0.0,0.0
84a95bbffffffff,14.0,0.0,0.0,0.0,0.0
84a95c3ffffffff,9.0,0.0,0.0,0.0,0.0
84a95c5ffffffff,60.0,0.0,0.0,0.0,0.0
84a95c9ffffffff,164.0,0.0,0.0,0.0,0.0
84a95cbffffffff,2.0,0.0,0.0,0.0,0.0
84a95d9ffffffff,31.0,0.0,0.0,0.0,0.0
84a95dbffffffff,48.0,0.0,0.0,0.0,0.0
84a95e5ffffffff,12.0,0.0,0.0,0.0,0.0
84a95e9ffffffff,4.0,0.0,0.0,0.0,0.0
84a95edffffffff,521.0,0.0,0.0,0.0,0.0
84a9607ffffffff,9.0,0.0,0.0,0.0,0.0
84a9611ffffffff,6.0,0.0,0.0,0.0,0.0
84a9617ffffffff,8.0,0.0,0.0,0.0,0.0
84a9623ffffffff,76.0,0.0,0.0,0.0,0.0
84a9625ffffffff,2.0,0.0,0.0,0.0,0.0
84a9627ffffffff,82.0,0.0,0.0,0.0,0.0
84a9629ffffffff,2.0,0.0,0.0,0.0,0.0
84a962bffffffff,2.0,0.0,0.0,0.0,0.0
84a962dffffffff,14.0,0.0,0.0,0.0,0.0
84a9631ffffffff,9.0,0.0,0.0,0.0,0.0
84a9637ffffffff,20.0,0.0,0.0,0.0,0.0
84a9639ffffffff,2.0,0.0,0.0,0.0,0.0
84a963dffffffff,3.0,0.0,0.0,0.0,0.0
84a9645ffffffff,31.0,0.0,0.0,0.0,0.0
84a964dffffffff,5.0,0.0,0.0,0.0,0.0
84a9661ffffffff,2.0,0.0,0.0,0.0,0.0
84a9685ffffffff,38.0,0.0,0.0,0.0,0.0
84a96a1ffffffff,4.0,0.0,0.0,0.0,0.0
84a96a5ffffffff,1.0,0.0,0.0,0.0,0.0
84a96a7ffffffff,26.0,0.0,0.0,0.0,0.0
84a96a9ffffffff,7.0,0.0,0.0,0.0,0.0
84a96adffffffff,167.0,0.0,0.0,0.0,0.0
84a96b5ffffffff,8.0,0.0,0.0,0.0,0.0
84a96b9ffffffff,5.0,0.0,0.0,0.0,0.0
84a96c5ffffffff,20.0,0.0,0.0,0.0,0.0
84a96e1ffffffff,2.0,0.0,0.0,0.0,0.0
84a96e3ffffffff,7.0,0.0,0.0,0.0,0.0
84a96e5ffffffff,26.0,0.0,0.0,0.0,0.0
84a96e7ffffffff,78.0,0.0,0.0,0.0,0.0
84a96e9ffffffff,17.0,0.0,0.0,0.0,0.0
84a96edffffffff,1.0,0.0,0.0,0.0,0.0
84a9711ffffffff,15.0,0.0,0.0,0.0,0.0
84a9715ffffffff,1.0,0.0,0.0,0.0,0.0
84a9717ffffffff,65.0,0.0,0.0,0.0,0.0
84a9719ffffffff,10.0,0.0,0.0,0.0,0.0
84a9723ffffffff,4.0,0.0,0.0,0.0,0.0
84a972bffffffff,2.0,0.0,0.0,0.0,0.0
84a9733ffffffff,20.0,0.0,0.0,0.0,0.0
84a9737ffffffff,5.0,0.0,0.0,0.0,0.0
84a973bffffffff,18.0,0.0,0.0,0.0,0.0
84a973dffffffff,4.0,0.0,0.0,0.0,0.0
84a9745ffffffff,3.0,0.0,0.0,0.0,0.0
84a974dffffffff,4.0,0.0,0.0,0.0,0.0
84a9753ffffffff,16.0,0.0,0.0,0.0,0.0
84a975bffffffff,3.0,0.0,0.0,0.0,0.0
84a9761ffffffff,6.0,0.0,0.0,0.0,0.0
84a9765ffffffff,56.0,0.0,0.0,0.0,0.0
84a976dffffffff,3.0,0.0,0.0,0.0,0.0
84b2703ffffffff,2.0,0.0,0.0,0.0,0.0
84b2709ffffffff,3.0,0.0,0.0,0.0,0.0
84b270bffffffff,3.0,0.0,0.0,0.0,0.0
84b2749ffffffff,2.0,0.0,0.0,0.0,0.0
84b3241ffffffff,4.0,0.0,0.0,0.0,0.0
84b324bffffffff,27.0,0.0,0.0,0.0,0.0
84b3253ffffffff,52.0,0.0,0.0,0.0,0.0
84b3259ffffffff,2.0,0.0,0.0,0.0,0.0
84b325bffffffff,12.0,0.0,0.0,0.0,0.0
84b3409ffffffff,2.0,0.0,0.0,0.0,0.0
84b340dffffffff,49.0,0.0,0.0,0.0,0.0
84b3421ffffffff,19.0,0.0,0.0,0.0,0.0
84b3423ffffffff,29.0,0.0,0.0,0.0,0.0
84b3425ffffffff,257.0,0.0,0.0,0.0,0.0
84b3427ffffffff,27.0,0.0,0.0,0.0,0.0
84b3429ffffffff,34.0,0.0,0.0,0.0,0.0
84b342bffffffff,2.0,0.0,0.0,0.0,0.0
84b342dffffffff,9.0,0.0,0.0,0.0,0.0
84b3435ffffffff,8.0,0.0,0.0,0.0,0.0
84b3441ffffffff,8.0,0.0,0.0,0.0,0.0
84b3445ffffffff,36.0,0.0,0.0,0.0,0.0
84b3447ffffffff,8.0,0.0,0.0,0.0,0.0
84b3457ffffffff,2.0,0.0,0.0,0.0,0.0
84b3461ffffffff,12.0,0.0,0.0,0.0,0.0
84b3463ffffffff,7.0,0.0,0.0,0.0,0.0
84b3467ffffffff,10.0,0.0,0.0,0.0,0.0
84b346bffffffff,12.0,0.0,0.0,0.0,0.0
84b349dffffffff,4.0,0.0,0.0,0.0,0.0
84b34d7ffffffff,4.0,0.0,0.0,0.0,0.0
84b34d9ffffffff,1.0,0.0,0.0,0.0,0.0
84b34dbffffffff,1.0,0.0,0.0,0.0,0.0
84b3511ffffffff,4.0,0.0,0.0,0.0,0.0
84b3513ffffffff,62.0,0.0,0.0,0.0,0.0
84b351bffffffff,15.0,0.0,0.0,0.0,0.0
84b3585ffffffff,18.0,0.0,0.0,0.0,0.0
84b3589ffffffff,36.0,0.0,0.0,0.0,0.0
84b358dffffffff,2.0,0.0,0.0,0.0,0.0
84b35a3ffffffff,3.0,0.0,0.0,0.0,0.0
84b35bdffffffff,2.0,0.0,0.0,0.0,0.0
84b35c1ffffffff,12.0,0.0,0.0,0.0,0.0
84b35c3ffffffff,8.0,0.0,0.0,0.0,0.0
84b35c5ffffffff,60.0,0.0,0.0,0.0,0.0
84b35c7ffffffff,46.0,0.0,0.0,0.0,0.0
84b35c9ffffffff,64.0,0.0,0.0,0.0,0.0
84b35cdffffffff,81.0,0.0,0.0,0.0,0.0
84b35e1ffffffff,4.0,0.0,0.0,0.0,0.0
84b35e3ffffffff,14.0,0.0,0.0,0.0,0.0
84b35e7ffffffff,3.0,0.0,0.0,0.0,0.0
84b35e9ffffffff,68.0,0.0,0.0,0.0,0.0
84b35ebffffffff,20.0,0.0,0.0,0.0,0.0
84b3605ffffffff,3.0,0.0,0.0,0.0,0.0
84b3629ffffffff,7.0,0.0,0.0,0.0,0.0
84b362dffffffff,2.0,0.0,0.0,0.0,0.0
84b3661ffffffff,2.0,0.0,0.0,0.0,0.0
84b3665ffffffff,10.0,0.0,0.0,0.0,0.0
84b366dffffffff,39.0,0.0,0.0,0.0,0.0
84b36b3ffffffff,1.0,0.0,0.0,0.0,0.0
84b36d7ffffffff,2.0,0.0,0.0,0.0,0.0
84c2c23ffffffff,2.0,0.0,0.0,0.0,0.0
84c2c33ffffffff,3.0,0.0,0.0,0.0,0.0
84c2ca3ffffffff,1.0,0.0,0.0,0.0,0.0
84c2ca5ffffffff,1.0,0.0,0.0,0.0,1.0
84c2ca7ffffffff,2.0,0.0,0.0,0.0,0.0
84c2cadffffffff,6.0,0.0,0.0,0.0,0.0
84c2cb1ffffffff,42.0,0.0,0.0,0.0,0.0
84c2cbdffffffff,2.0,0.0,0.0,0.0,0.0
84c2ce1ffffffff,6.0,0.0,0.0,0.0,0.0
84c2d03ffffffff,7.0,0.0,0.0,0.0,0.0
84c2d05ffffffff,4.0,0.0,0.0,0.0,0.0
84c2d17ffffffff,7.0,0.0,0.0,0.0,0.0
84c2d31ffffffff,2.0,0.0,0.0,0.0,0.0
84c2d37ffffffff,4.0,0.0,0.0,0.0,0.0
84c2d69ffffffff,4.0,0.0,0.0,0.0,0.0
84c2d6bffffffff,1.0,0.0,0.0,0.0,0.0
84c2d85ffffffff,14.0,0.0,0.0,0.0,0.0
84c2d93ffffffff,31.0,0.0,0.0,0.0,0.0
84c2d97ffffffff,3.0,0.0,0.0,0.0,0.0
84c2db1ffffffff,2.0,0.0,0.0,0.0,0.0
84c2dedffffffff,2.0,0.0,0.0,0.0,0.0
84c2f23ffffffff,2.0,0.0,0.0,0.0,0.0
84c2f31ffffffff,1.0,0.0,0.0,0.0,0.0
84c2f3dffffffff,2.0,0.0,0.0,0.0,0.0
