cell_id,Muscicapa striata,Muscicapa striata [striata Group],Muscicapa striata tyrrhenica/balearica
84ad887ffffffff,2.0,0.0,0.0
84ad8b1ffffffff,3.0,0.0,0.0
84ad8b5ffffffff,1.0,0.0,0.0
84ad927ffffffff,6.0,0.0,0.0
84ad945ffffffff,1.0,0.0,0.0
84ad9d1ffffffff,2.0,0.0,0.0
84ad9d3ffffffff,2.0,0.0,0.0
84ad9dbffffffff,2.0,0.0,0.0
84ada21ffffffff,20.0,0.0,0.0
84adb2bffffffff,8.0,0.0,0.0
84adb3bffffffff,1.0,0.0,0.0
84adb43ffffffff,2.0,0.0,0.0
84adb53ffffffff,1.0,0.0,0.0
84adb63ffffffff,2.0,0.0,0.0
84bc0bdffffffff,2.0,0.0,0.0
84bc1b7ffffffff,6.0,0.0,0.0
84bc431ffffffff,5.0,0.0,0.0
84bc435ffffffff,4.0,0.0,0.0
84bc43dffffffff,1.0,1.0,0.0
84bc443ffffffff,1.0,0.0,0.0
84bc447ffffffff,2.0,0.0,0.0
84bc455ffffffff,1.0,0.0,0.0
84bc481ffffffff,2.0,0.0,0.0
84bc4d5ffffffff,7.0,2.0,0.0
84bc4ddffffffff,7.0,0.0,0.0
84bc50bffffffff,4.0,2.0,0.0
84bc5c1ffffffff,1.0,1.0,0.0
84bc687ffffffff,1.0,0.0,0.0
84bc697ffffffff,4.0,0.0,0.0
84bc6a3ffffffff,1.0,0.0,0.0
84bc6b7ffffffff,2.0,0.0,0.0
84bc6bbffffffff,2.0,0.0,0.0
84bc73bffffffff,1.0,0.0,0.0
84bc891ffffffff,2.0,0.0,0.0
84bc897ffffffff,2.0,0.0,0.0
84bc89bffffffff,13.0,2.0,0.0
84bc8b3ffffffff,2.0,0.0,0.0
84bc991ffffffff,3.0,0.0,0.0
84bcc15ffffffff,3.0,0.0,0.0
84bcc17ffffffff,4.0,0.0,0.0
84bcc21ffffffff,3.0,0.0,0.0
84bcc23ffffffff,2.0,0.0,0.0
84bcc27ffffffff,6.0,0.0,0.0
84bcc2bffffffff,2.0,2.0,0.0
84bcc33ffffffff,2.0,0.0,0.0
84bcc35ffffffff,16.0,0.0,0.0
84bcc37ffffffff,1.0,0.0,0.0
84bcc3bffffffff,2.0,2.0,0.0
84bcc3dffffffff,17.0,2.0,0.0
84bcca1ffffffff,2.0,0.0,0.0
84bcca7ffffffff,2.0,0.0,0.0
84bccc7ffffffff,2.0,0.0,0.0
84bccc9ffffffff,2.0,0.0,0.0
84bcd01ffffffff,4.0,0.0,0.0
84bcd05ffffffff,55.0,10.0,0.0
84bcd07ffffffff,8.0,0.0,0.0
84bcd0bffffffff,8.0,8.0,0.0
84bcd0dffffffff,22.0,3.0,0.0
84bcd11ffffffff,15.0,0.0,0.0
84bcd13ffffffff,8.0,2.0,0.0
84bcd15ffffffff,2.0,0.0,0.0
84bcd19ffffffff,4.0,0.0,0.0
84bcd21ffffffff,85.0,23.0,0.0
84bcd23ffffffff,46.0,12.0,0.0
84bcd25ffffffff,7.0,0.0,0.0
84bcd27ffffffff,64.0,15.0,0.0
84bcd29ffffffff,135.0,24.0,0.0
84bcd2bffffffff,2.0,0.0,0.0
84bcd2dffffffff,20.0,4.0,0.0
84bcd35ffffffff,9.0,0.0,0.0
84bcd37ffffffff,8.0,2.0,0.0
84bcd3dffffffff,19.0,5.0,0.0
84bcd45ffffffff,4.0,0.0,0.0
84bcd4bffffffff,13.0,6.0,0.0
84bcd61ffffffff,1.0,0.0,0.0
84bcd63ffffffff,38.0,13.0,0.0
84bcd67ffffffff,34.0,2.0,0.0
84bcd6bffffffff,2.0,0.0,0.0
84bcd6dffffffff,8.0,0.0,0.0
84bcd81ffffffff,6.0,2.0,0.0
84bcd89ffffffff,8.0,8.0,0.0
84bcd9bffffffff,2.0,0.0,0.0
84bcdc1ffffffff,150.0,23.0,0.0
84bcdc3ffffffff,29.0,9.0,0.0
84bcdc5ffffffff,20.0,0.0,0.0
84bcdc9ffffffff,35.0,8.0,0.0
84bcdcbffffffff,2.0,0.0,0.0
84bcdcdffffffff,14.0,1.0,0.0
84bcdd1ffffffff,34.0,0.0,0.0
84bcdd9ffffffff,5.0,3.0,0.0
84bcdddffffffff,11.0,0.0,0.0
84bcde5ffffffff,55.0,4.0,0.0
84bcde7ffffffff,3.0,0.0,0.0
84bcdebffffffff,48.0,6.0,0.0
84bce29ffffffff,6.0,0.0,0.0
84bce67ffffffff,5.0,0.0,0.0
84bce83ffffffff,10.0,0.0,0.0
84bce85ffffffff,7.0,2.0,0.0
84bce95ffffffff,2.0,0.0,0.0
84bce99ffffffff,3.0,0.0,0.0
84bcea1ffffffff,6.0,0.0,0.0
84bcf05ffffffff,5.0,2.0,0.0
84bcf09ffffffff,2.0,0.0,0.0
84bcf0dffffffff,1.0,0.0,0.0
84bcf21ffffffff,6.0,0.0,0.0
84bcf25ffffffff,20.0,16.0,0.0
84bcf29ffffffff,205.0,30.0,0.0
84bcf2bffffffff,1.0,0.0,0.0
84bcf2dffffffff,12.0,1.0,0.0
84bcf33ffffffff,2.0,0.0,0.0
84bcf3dffffffff,1.0,0.0,0.0
84bcf47ffffffff,1.0,0.0,0.0
84bcf53ffffffff,1.0,0.0,0.0
84bcf59ffffffff,8.0,0.0,0.0
84bcf5bffffffff,26.0,17.0,0.0
84bcf5dffffffff,6.0,0.0,0.0
84bcf61ffffffff,22.0,2.0,0.0
84bcf63ffffffff,13.0,4.0,0.0
84bcf67ffffffff,8.0,0.0,0.0
